"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"WCN","Waste Connections, Inc.","55","6787660000","n/a","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/wcn",
"POM","PEPCO Holdings, Inc.","26.68","6766506655.88","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/pom",
"WSM","Williams-Sonoma, Inc.","74.54","6763978673.06","n/a","n/a","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/wsm",
"NVR","NVR, Inc.","1658.34","6734832166.26","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/nvr",
"WPC","W.P. Carey Inc.","64.25","6707582615.25","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wpc",
"CPGX","Columbia Pipeline Group, Inc.","21.09","6698509608.51","n/a","2015","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/cpgx",
"ECA","Encana Corporation","7.93","6667690070.6","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/eca",
"IRM","Iron Mountain Incorporated","31.41","6632313311.43","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/irm",
"ARE","Alexandria Real Estate Equities, Inc.","91.16","6591560451.36","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/are",
"PKG","Packaging Corporation of America","67.33","6579783448.02","n/a","2000","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/pkg",
"XYL","Xylem Inc.","36.65","6573770093.85","n/a","2011","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/xyl",
"CPT","Camden Property Trust","75.48","6556282470.24","n/a","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cpt",
"VAL","Valspar Corporation (The)","81.78","6498790978.56","n/a","n/a","Basic Industries","Paints/Coatings","http://www.nasdaq.com/symbol/val",
"MAA","Mid-America Apartment Communities, Inc.","86.18","6496195054.58","n/a","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/maa",
"HP","Helmerich & Payne, Inc.","60.27","6494181940.68","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/hp",
"WBC","Wabco Holdings Inc.","112.67","6461702016.96","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/wbc",
"UGI","UGI Corporation","37.31","6446347851.58","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/ugi",
"PHM","PulteGroup, Inc.","18.34","6403175202.62","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/phm",
"ATO","Atmos Energy Corporation","63.04","6390345824.96","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/ato",
"REG","Regency Centers Corporation","67.81","6384784542.56","n/a","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/reg",
"ZAYO","Zayo Group Holdings, Inc.","26.21","6369257476.59","n/a","2014","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/zayo",
"TE","TECO Energy, Inc.","27.06","6364937112.6","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/te",
"OHI","Omega Healthcare Investors, Inc.","34.58","6356357314.58","n/a","1992","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ohi",
"MIC","Macquarie Infrastructure Company","79.78","6349691316.92","n/a","2004","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/mic",
"DATA","Tableau Software, Inc.","87.81","6307631670.06","n/a","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/data",
"TOL","Toll Brothers Inc.","35.77","6304498270","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/tol",
"LEG","Leggett & Platt, Incorporated","46.07","6303717466.26","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/leg",
"TGNA","TEGNA Inc.","27.8","6295917318.8","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/tgna",
"FLS","Flowserve Corporation","47.91","6269939922.48","n/a","n/a","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/fls",
"NFX","Newfield Exploration Company","38.3","6242462537.4","n/a","1993","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nfx",
"AFG","American Financial Group, Inc.","70.89","6210602860.68","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afg",
"ALLE","Allegion plc","64.7","6205502129.8","n/a","2013","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/alle",
"NI","NiSource, Inc","19.36","6153752931.04","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/ni",
"AVT","Avnet, Inc.","46.4","6125158068.8","n/a","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/avt",
"RPM","RPM International Inc.","46.01","6121447150.15","n/a","n/a","Basic Industries","Paints/Coatings","http://www.nasdaq.com/symbol/rpm",
"PAC","Grupo Aeroportuario Del Pacifico, S.A. de C.V.","94.58","6101828700","n/a","2006","Transportation","Aerospace","http://www.nasdaq.com/symbol/pac",
"LII","Lennox International, Inc.","135.37","6099116332.35","n/a","1999","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lii",
"DDR","DDR Corp.","16.8","6083655496.8","n/a","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ddr",
"ALB","Albemarle Corporation","54.22","6083584198.56","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/alb",
"RGA","Reinsurance Group of America, Incorporated","91.48","6080481570.92","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/rga",
"PKI","PerkinElmer, Inc.","53.21","6033131192.89","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/pki",
"AEM","Agnico Eagle Mines Limited","27.59","6001082387.11","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/aem",
"ENLK","EnLink Midstream Partners, LP","18.3","5999902050","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/enlk",
"KRC","Kilroy Realty Corporation","65.01","5995246058.67","n/a","1997","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/krc",
"AIV","Apartment Investment and Management Company","38.26","5979330916.94","n/a","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/aiv",
"IEX","IDEX Corporation","77.18","5905706088.26","n/a","1989","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/iex",
"AVY","Avery Dennison Corporation","64.46","5894077816.22","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/avy",
"TRQ","Turquoise Hill Resources Ltd.","2.92","5875942335.48","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/trq",
"TYL","Tyler Technologies, Inc.","171.91","5834453490","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/tyl",
"RLGY","Realogy Holdings Corp.","39.69","5819524063.29","n/a","2012","Finance","Real Estate","http://www.nasdaq.com/symbol/rlgy",
"ROL","Rollins, Inc.","26.49","5790457921.17","n/a","n/a","Finance","Diversified Commercial Services","http://www.nasdaq.com/symbol/rol",
"RRC","Range Resources Corporation","34.08","5772118660.32","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rrc",
"LGF","Lions Gate Entertainment Corporation","38.82","5757138803.22","n/a","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/lgf",
"HII","Huntington Ingalls Industries, Inc.","120.37","5756012752.1","n/a","n/a","Capital Goods","Marine Transportation","http://www.nasdaq.com/symbol/hii",
"WR","Westar Energy, Inc.","40.74","5754660419.76","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/wr",
"ADT","ADT Corporation","33.81","5745419414.07","n/a","n/a","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/adt",
"DPZ","Domino&#39;s Pizza Inc","105.05","5740692877.15","n/a","2004","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/dpz",
"CSL","Carlisle Companies Incorporated","87.67","5699023505.67","n/a","n/a","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/csl",
"SPB           ","Spectrum Brands Holdings, Inc.","95.68","5694656215.04","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/spb           ",
"OGE","OGE Energy Corporation","28.41","5673055452.42","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/oge",
"FLO","Flowers Foods, Inc.","26.9","5653954522.7","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/flo",
"ARW","Arrow Electronics, Inc.","59.34","5550056848.5","n/a","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/arw",
"FMC","FMC Corporation","41.51","5546363174.59","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/fmc",
"TFX","Teleflex Incorporated","133.24","5543032226.12","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/tfx",
"KEYS","Keysight Technologies Inc.","32.7","5541690353.1","n/a","2014","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/keys",
"AIZ","Assurant, Inc.","82.89","5538581983.62","n/a","2004","Finance","Accident &Health Insurance","http://www.nasdaq.com/symbol/aiz",
"SLW","Silver Wheaton Corp","13.64","5517025701","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/slw",
"NGLS","Targa Resources Partners LP","29.84","5515568874.16","n/a","2007","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/ngls",
"LC","LendingClub Corporation","14.62","5485375783.24","n/a","2014","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/lc",
"BKFS","Black Knight Financial Services, Inc.","35.85","5478308837.7","n/a","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/bkfs",
"CPN","Calpine Corporation","15.35","5477523195.7","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/cpn",
"KAR","KAR Auction Services, Inc","38.42","5446995538.42","n/a","2009","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/kar",
"EQM","EQT Midstream Partners, LP","75.98","5435281042.38","n/a","2012","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/eqm",
"SCI","Service Corporation International","26.83","5376184185.06","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/sci",
"PSXP","Phillips 66 Partners LP","65.37","5352609082.32","n/a","2013","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/psxp",
"OC","Owens Corning Inc","45.8","5339624464.6","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/oc",
"LYV","Live Nation Entertainment, Inc.","26.37","5335978861.35","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/lyv",
"CYT","Cytec Industries Inc.","74.35","5320003468.5","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/cyt",
"EPC","Energizer Holdings, Inc.","85.02","5287672750.62","n/a","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/epc",
"MUR","Murphy Oil Corporation","30.42","5255114075.64","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mur",
"DKS","Dick&#39;s Sporting Goods Inc","44.16","5235860914.56","n/a","2002","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/dks",
"CCJ","Cameco Corporation","13.19","5220503365.18","n/a","1996","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ccj",
"WTR","Aqua America, Inc.","29.41","5199845343.5","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/wtr",
"ITC","ITC Holdings Corp.","33.14","5174625614.84","n/a","2005","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/itc",
"NNN","National Retail Properties","38.33","5152905278.98","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nnn",
"JEC","Jacobs Engineering Group Inc.","41.57","5146314245.35","n/a","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/jec",
"LPT","Liberty Property Trust","34.33","5144754735.75","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/lpt",
"OA","Orbital ATK, Inc.","85.79","5070573253.41","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/oa",
"ELS","Equity Lifestyle Properties, Inc.","59.93","5052008685.49","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/els",
"HNT","Health Net Inc.","65.12","5032915569.44","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/hnt",
"PF","Pinnacle Foods, Inc.","42.88","5000118665.6","n/a","2013","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/pf",
"TPX","Tempur Sealy International, Inc.","80.49","4981750023.18","n/a","2003","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/tpx",
"HHC","Howard Hughes Corporation (The)","125.02","4965169925.1","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hhc",
"CHK","Chesapeake Energy Corporation","7.46","4963634261.58","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/chk",
"LM","Legg Mason, Inc.","45.12","4950014221.44","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/lm",
"BC","Brunswick Corporation","53.77","4944015676.98","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/bc",
"GME","Gamestop Corporation","46.85","4942162461","n/a","2002","Consumer Services","Electronics Distribution","http://www.nasdaq.com/symbol/gme",
"TLLP","Tesoro Logistics LP","55.64","4931595092.32","n/a","2011","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/tllp",
"ALSN","Allison Transmission Holdings, Inc.","28.68","4905192884.4","n/a","2012","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/alsn",
"ESRT","Empire State Realty Trust, Inc.","18.25","4901800477.75","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/esrt",
"SFG","StanCorp Financial Group, Inc.","114.74","4853471823.38","n/a","1999","Finance","Accident &Health Insurance","http://www.nasdaq.com/symbol/sfg",
"STWD","STARWOOD PROPERTY TRUST, INC.","20.32","4847965147.84","n/a","2009","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/stwd",
"ASR","Grupo Aeroportuario del Sureste, S.A. de C.V.","160.58","4817400000","n/a","n/a","Transportation","Aerospace","http://www.nasdaq.com/symbol/asr",
"NEU","NewMarket Corporation","397.62","4765958808.3","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/neu",
"SIX","Six Flags Entertainment Corporation New","51.88","4764514817.96","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/six",
"ORI","Old Republic International Corporation","18.16","4747870328.64","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ori",
"BMR","Biomed Realty Trust","23.3","4743133794.2","n/a","2004","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/bmr",
"TRU","TransUnion","25.96","4731573777.48","n/a","2015","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/tru",
"EGN","Energen Corporation","60.04","4731058217.52","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/egn",
"CRI","Carter&#39;s, Inc.","90.86","4723849652.06","n/a","2003","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/cri",
"CUBE","CubeSmart","27.74","4693548192.56","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cube",
"SHLX","Shell Midstream Partners, L.P.","32.89","4691509983.16","n/a","2014","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/shlx",
"SKX","Skechers U.S.A., Inc.","30","4687424640","n/a","1999","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/skx",
"NRG","NRG Energy, Inc.","14.08","4655626778.88","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/nrg",
"DEI","Douglas Emmett, Inc.","31.76","4646238811.04","n/a","2006","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/dei",
"TCO","Taubman Centers, Inc.","76.78","4624732813.58","n/a","1992","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/tco",
"NCR","NCR Corporation","27.12","4607688000","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/ncr",
"IM","Ingram Micro Inc.","30.78","4607421048.54","n/a","1996","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/im",
"GEL","Genesis Energy, L.P.","41.85","4602630273.3","n/a","1996","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/gel",
"ATR","AptarGroup, Inc.","73.23","4598526694.41","n/a","n/a","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/atr",
"ETV","Eaton Vance Corporation","15.25","4597844652.5","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/etv",
"ACM","AECOM","30.25","4566784057","n/a","2007","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/acm",
"PNY","Piedmont Natural Gas Company, Inc.","57.58","4560630348.96","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/pny",
"GPK","Graphic Packaging Holding Company","13.81","4539431751.97","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/gpk",
"JBL","Jabil Circuit, Inc.","23.94","4531201389.54","n/a","1993","Technology","Electrical Products","http://www.nasdaq.com/symbol/jbl",
